"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"1207","09/01/20","MovilGZ",1,"Perú"
"1208","02/07/19","MovilGZ",28,"Perú"
"1209","01/06/19","UB",17,"Perú"
"1210","03/10/19","PortalGZ",4,"Perú"
"1211","23/01/19","PortalGZ",5,"Perú"
"1212","23/11/19","UB",6,"Perú"
"1213","23/05/19","CALL CENTER",3,"Perú"
"1214","26/06/19","MovilGZ",16,"Perú"
"1215","14/05/19","UB",60,"Perú"
"1216","22/11/19","MovilGZ",21,"Perú"
"1217","03/04/19","MovilGZ",19,"Perú"
"1218","06/11/19","MovilSE",304,"Perú"
"1219","11/06/19","UB",39,"Perú"
"1220","19/02/19","UB",52,"Perú"
"1221","04/08/19","MovilGZ",2,"Perú"
"1222","07/05/19","UB",29,"Perú"
"1223","07/09/19","UB",9,"Perú"
"1224","27/03/19","UB",56,"Perú"
"1225","12/12/19","UB",21,"Perú"
"1226","07/11/19","MovilSE",286,"Perú"
"1227","08/07/19","UB",50,"Perú"
"1228","26/05/19","MovilGZ",6,"Perú"
"1229","12/02/19","MovilGZ",9,"Perú"
"1230","08/07/19","CALL CENTER",3,"Perú"
"1231","24/08/19","MovilGZ",6,"Perú"
"1232","23/11/19","MovilSE",37,"Perú"
"1233","29/04/19","PortalGZ",8,"Perú"
"1234","07/05/19","MovilSE",384,"Perú"
"1235","21/08/19","PortalGZ",2,"Perú"
"1236","15/11/19","MovilGZ",17,"Perú"
"1237","27/03/19","MovilSE",400,"Perú"
"1238","23/01/19","UB",42,"Perú"
"1239","18/05/19","MovilGZ",1,"Perú"
"1240","20/03/19","CALL CENTER",3,"Perú"
"1241","12/03/19","PortalGZ",17,"Perú"
"1242","13/11/19","CALL CENTER",2,"Perú"
"1243","10/06/19","CALL CENTER",2,"Perú"
"1244","13/06/19","MovilGZ",26,"Perú"
"1245","12/03/19","CALL CENTER",1,"Perú"
"1246","18/10/19","PortalGZ",5,"Perú"
"1247","29/05/19","CALL CENTER",1,"Perú"
"1248","27/01/19","UB",10,"Perú"
"1249","13/09/19","MovilSE",421,"Perú"
"1250","01/07/19","MovilGZ",32,"Perú"
"1251","12/05/19","MovilGZ",1,"Perú"
"1252","10/05/19","PortalGZ",5,"Perú"
"1253","23/01/19","MovilSE",469,"Perú"
"1254","10/12/19","MovilGZ",13,"Perú"
"1255","31/05/19","UB",42,"Perú"
"1256","11/02/19","MovilGZ",18,"Perú"
"1257","12/11/19","MovilGZ",19,"Perú"
"1258","01/11/19","MovilSE",29,"Perú"
"1259","27/12/19","MovilGZ",19,"Perú"
"1260","02/03/19","CALL CENTER",1,"Perú"
"1261","02/01/19","PortalGZ",3,"Perú"
"1262","06/01/20","MovilSE",19,"Perú"
"1263","26/07/19","MovilGZ",6,"Perú"
"1264","19/11/19","MovilGZ",24,"Perú"
"1265","09/05/19","MovilSE",280,"Perú"
"1266","07/12/19","MovilSE",48,"Perú"
"1267","30/09/19","MovilSE",513,"Perú"
"1268","13/05/19","UB",58,"Perú"
"1269","20/10/19","MovilSE",39,"Perú"
"1270","26/11/19","PortalGZ",1,"Perú"
"1271","05/04/19","MovilSE",463,"Perú"
"1272","01/05/19","MovilSE",80,"Perú"
"1273","17/10/19","MovilSE",286,"Perú"
"1274","30/06/19","UB",3,"Perú"
"1275","30/08/19","MovilSE",55,"Perú"
"1276","01/12/19","UB",2,"Perú"
"1277","09/08/19","MovilSE",362,"Perú"
"1278","10/05/19","CALL CENTER",2,"Perú"
"1279","22/03/19","UB",34,"Perú"
"1280","10/03/19","MovilGZ",2,"Perú"
"1281","31/05/19","MovilSE",381,"Perú"
"1282","07/09/19","CALL CENTER",1,"Perú"
"1283","12/08/19","MovilSE",448,"Perú"
"1284","24/05/19","PortalGZ",6,"Perú"
"1285","20/01/20","UB",3,"Perú"
"1286","05/08/19","PortalGZ",3,"Perú"
"1287","12/03/19","UB",61,"Perú"
"1288","28/05/19","UB",61,"Perú"
"1289","28/08/19","UB",31,"Perú"
"1290","25/01/19","MovilGZ",14,"Perú"
"1291","05/09/19","MovilSE",328,"Perú"
"1292","07/10/19","MovilGZ",21,"Perú"
"1293","16/07/19","MovilGZ",27,"Perú"
"1294","03/05/19","MovilSE",524,"Perú"
"1295","10/12/19","MovilSE",387,"Perú"
"1296","07/03/19","MovilGZ",12,"Perú"
"1297","03/09/19","CALL CENTER",1,"Perú"
"1298","05/07/19","MovilSE",281,"Perú"
"1299","28/07/19","UB",2,"Perú"
"1300","28/10/19","PortalGZ",2,"Perú"
"1301","13/03/19","MovilGZ",23,"Perú"
"1302","19/09/19","UB",14,"Perú"
"1303","24/09/19","CALL CENTER",2,"Perú"
"1304","03/03/19","UB",15,"Perú"
"1305","05/10/19","MovilGZ",2,"Perú"
"1306","21/01/19","MovilGZ",16,"Perú"
"1307","10/05/19","MovilGZ",10,"Perú"
"1308","06/01/19","MovilSE",35,"Perú"
"1309","02/02/19","MovilSE",69,"Perú"
"1310","28/05/19","PortalGZ",11,"Perú"
"1311","14/03/19","PortalGZ",5,"Perú"
"1312","21/11/19","UB",29,"Perú"
"1313","02/01/19","UB",21,"Perú"
"1314","01/08/19","PortalGZ",6,"Perú"
"1315","12/06/19","PortalGZ",2,"Perú"
"1316","14/03/19","MovilSE",472,"Perú"
"1317","22/03/19","PortalGZ",2,"Perú"
"1318","03/06/19","MovilSE",536,"Perú"
"1319","04/11/19","UB",34,"Perú"
"1320","29/03/19","UB",35,"Perú"
"1321","12/06/19","UB",40,"Perú"
"1322","29/08/19","PortalGZ",3,"Perú"
"1323","31/10/19","MovilGZ",11,"Perú"
"1324","24/01/19","PortalGZ",2,"Perú"
"1325","08/06/19","MovilGZ",2,"Perú"
"1326","28/03/19","MovilGZ",21,"Perú"
"1327","30/05/19","MovilSE",570,"Perú"
"1328","19/03/19","CALL CENTER",1,"Perú"
"1329","03/08/19","MovilGZ",1,"Perú"
"1330","21/06/19","CALL CENTER",2,"Perú"
"1331","25/06/19","UB",21,"Perú"
"1332","19/02/19","PortalGZ",7,"Perú"
"1333","20/01/20","MovilSE",5,"Perú"
"1334","17/07/19","MovilGZ",16,"Perú"
"1335","21/11/19","CALL CENTER",2,"Perú"
"1336","21/02/19","UB",61,"Perú"
"1337","31/05/19","PortalGZ",3,"Perú"
"1338","07/01/19","UB",29,"Perú"
"1339","24/07/19","MovilSE",341,"Perú"
"1340","08/03/19","UB",35,"Perú"
"1341","21/03/19","PortalGZ",1,"Perú"
"1342","11/11/19","UB",50,"Perú"
"1343","08/04/19","UB",69,"Perú"
"1344","02/08/19","MovilGZ",19,"Perú"
"1345","17/02/19","UB",2,"Perú"
"1346","03/09/19","MovilSE",369,"Perú"
"1347","01/12/19","MovilGZ",2,"Perú"
"1348","29/06/19","UB",2,"Perú"
"1349","24/09/19","MovilSE",398,"Perú"
"1350","07/01/20","UB",13,"Perú"
"1351","05/12/19","MovilGZ",15,"Perú"
"1352","12/09/19","CALL CENTER",5,"Perú"
"1353","22/02/19","MovilGZ",14,"Perú"
"1354","29/06/19","CALL CENTER",2,"Perú"
"1355","20/07/19","MovilSE",66,"Perú"
"1356","04/07/19","CALL CENTER",5,"Perú"
"1357","15/01/19","MovilSE",432,"Perú"
"1358","20/05/19","CALL CENTER",3,"Perú"
"1359","15/03/19","MovilGZ",17,"Perú"
"1360","13/12/19","MovilSE",257,"Perú"
"1361","17/12/19","MovilSE",391,"Perú"
"1362","14/05/19","MovilGZ",27,"Perú"
"1363","01/01/19","MovilSE",3,"Perú"
"1364","28/12/19","MovilSE",175,"Perú"
"1365","24/12/19","MovilSE",31,"Perú"
"1366","19/05/19","UB",19,"Perú"
"1367","09/05/19","CALL CENTER",2,"Perú"
"1368","16/02/19","MovilSE",67,"Perú"
"1369","11/10/19","PortalGZ",1,"Perú"
"1370","11/01/19","MovilSE",279,"Perú"
"1371","13/11/19","MovilSE",475,"Perú"
"1372","01/07/20","MovilSE",1,"Perú"
"1373","29/08/19","MovilGZ",20,"Perú"
"1374","08/02/19","MovilGZ",20,"Perú"
"1375","21/03/19","CALL CENTER",2,"Perú"
"1376","04/04/19","UB",52,"Perú"
"1377","13/01/20","UB",4,"Perú"
"1378","17/09/19","CALL CENTER",1,"Perú"
"1379","07/05/19","MovilGZ",18,"Perú"
"1380","26/11/19","MovilSE",398,"Perú"
"1381","12/12/19","CALL CENTER",2,"Perú"
"1382","05/03/19","PortalGZ",4,"Perú"
"1383","20/06/19","UB",36,"Perú"
"1384","20/08/19","MovilSE",483,"Perú"
"1385","06/01/20","PortalGZ",1,"Perú"
"1386","03/04/20","MovilGZ",10,"Perú"
"1387","16/03/18","UB",58,"Perú"
"1388","12/06/18","MovilSE",346,"Perú"
"1389","23/10/18","MovilGZ",8,"Perú"
"1390","19/08/18","MovilSE",49,"Perú"
"1391","04/02/20","PortalGZ",3,"Perú"
"1392","28/06/18","MovilGZ",3,"Perú"
"1393","11/09/18","PortalGZ",28,"Perú"
"1394","13/05/20","PortalGZ",1,"Perú"
"1395","14/11/18","MovilSE",434,"Perú"
"1396","30/03/20","MovilGZ",2,"Perú"
"1397","10/12/18","MovilGZ",14,"Perú"
"1398","30/05/20","UB",67,"Perú"
"1399","18/01/20","MovilSE",156,"Perú"
"1400","16/07/18","CALL CENTER",1,"Perú"
"1401","22/01/19","UB",2,"Perú"
"1402","15/05/20","MovilGZ",8,"Perú"
"1403","20/01/20","PortalGZ",1,"Perú"
"1404","01/02/20","UB",6,"Perú"
"1405","13/08/18","MovilGZ",17,"Perú"
"1406","09/04/18","UB",50,"Perú"
"1407","09/04/20","UB",5,"Perú"
"1408","22/08/18","PortalGZ",7,"Perú"
"1409","02/01/19","MovilGZ",1,"Perú"
"1410","23/01/20","MovilGZ",31,"Perú"
"1411","06/03/18","PortalGZ",9,"Perú"
"1412","06/05/18","UB",4,"Perú"
"1413","24/06/20","UB",125,"Perú"
"1414","20/03/18","MovilSE",507,"Perú"
"1415","25/07/18","CALL CENTER",1,"Perú"
"1416","11/12/18","MovilSE",512,"Perú"
"1417","13/02/20","MovilGZ",23,"Perú"
"1418","06/01/18","MovilSE",104,"Perú"
"1419","26/04/18","PortalGZ",34,"Perú"
"1420","28/08/18","CALL CENTER",2,"Perú"
"1421","14/10/19","MovilSE",477,"Perú"
"1422","03/01/19","MovilGZ",8,"Perú"
"1423","25/03/19","MovilGZ",16,"Perú"
"1424","25/07/19","MovilGZ",21,"Perú"
"1425","11/06/20","MovilSE",1,"Perú"
"1426","14/07/19","UB",1,"Perú"
"1427","15/06/19","MovilSE",63,"Perú"
"1428","06/11/19","UB",11,"Perú"
"1429","31/07/19","PortalGZ",3,"Perú"
"1430","23/10/19","CALL CENTER",3,"Perú"
"1431","16/01/19","MovilGZ",13,"Perú"
"1432","23/10/19","PortalGZ",3,"Perú"
"1433","23/05/19","MovilSE",368,"Perú"
"1434","09/07/19","UB",58,"Perú"
"1435","10/04/19","CALL CENTER",2,"Perú"
"1436","14/02/19","UB",32,"Perú"
"1437","23/02/19","UB",11,"Perú"
"1438","02/01/19","MovilSE",230,"Perú"
"1439","11/03/19","PortalGZ",3,"Perú"
"1440","09/11/19","MovilGZ",3,"Perú"
"1441","15/09/19","UB",2,"Perú"
"1442","30/10/19","UB",26,"Perú"
"1443","19/08/19","UB",42,"Perú"
"1444","08/06/19","UB",11,"Perú"
"1445","12/09/19","MovilSE",460,"Perú"
"1446","04/09/19","MovilGZ",11,"Perú"
"1447","12/03/19","MovilGZ",24,"Perú"
"1448","28/06/19","CALL CENTER",2,"Perú"
"1449","30/06/19","MovilSE",27,"Perú"
"1450","10/06/19","PortalGZ",3,"Perú"
"1451","24/09/19","UB",36,"Perú"
"1452","29/03/19","MovilSE",328,"Perú"
"1453","07/07/19","MovilSE",13,"Perú"
"1454","25/11/19","UB",53,"Perú"
"1455","11/10/19","UB",18,"Perú"
"1456","27/02/19","MovilGZ",22,"Perú"
"1457","18/02/19","UB",56,"Perú"
"1458","04/09/19","PortalGZ",2,"Perú"
"1459","14/09/19","MovilGZ",1,"Perú"
"1460","19/09/19","PortalGZ",1,"Perú"
"1461","25/09/19","CALL CENTER",1,"Perú"
"1462","17/10/19","UB",27,"Perú"
"1463","02/09/19","UB",37,"Perú"
"1464","04/12/19","MovilSE",435,"Perú"
"1465","14/05/19","MovilSE",498,"Perú"
"1466","12/10/19","MovilSE",47,"Perú"
"1467","19/08/19","MovilSE",614,"Perú"
"1468","05/02/19","MovilGZ",18,"Perú"
"1469","02/04/19","UB",53,"Perú"
"1470","27/04/19","UB",13,"Perú"
"1471","10/08/19","UB",3,"Perú"
"1472","02/04/19","CALL CENTER",2,"Perú"
"1473","06/01/20","UB",8,"Perú"
"1474","25/02/19","CALL CENTER",1,"Perú"
"1475","13/12/19","UB",21,"Perú"
"1476","04/06/19","CALL CENTER",5,"Perú"
"1477","18/11/19","MovilGZ",18,"Perú"
"1478","30/10/19","MovilSE",454,"Perú"
"1479","05/01/20","MovilSE",1,"Perú"
"1480","10/02/19","MovilSE",35,"Perú"
"1481","24/12/19","UB",5,"Perú"
"1482","18/02/19","MovilGZ",15,"Perú"
"1483","03/05/19","CALL CENTER",3,"Perú"
"1484","24/07/19","UB",30,"Perú"
"1485","17/04/19","UB",46,"Perú"
"1486","29/04/19","MovilGZ",27,"Perú"
"1487","24/09/19","PortalGZ",2,"Perú"
"1488","02/12/19","MovilSE",477,"Perú"
"1489","15/01/19","UB",45,"Perú"
"1490","23/06/19","UB",3,"Perú"
"1491","08/11/19","CALL CENTER",2,"Perú"
"1492","19/09/19","MovilSE",384,"Perú"
"1493","12/07/19","UB",21,"Perú"
"1494","28/05/19","MovilSE",633,"Perú"
"1495","31/08/19","UB",3,"Perú"
"1496","12/06/19","MovilSE",397,"Perú"
"1497","25/02/19","MovilSE",596,"Perú"
"1498","12/03/19","MovilSE",503,"Perú"
"1499","09/07/19","MovilSE",546,"Perú"
"1500","18/09/19","UB",19,"Perú"
"1501","24/04/19","MovilGZ",33,"Perú"
"1502","13/08/19","CALL CENTER",2,"Perú"
"1503","14/08/19","UB",40,"Perú"
"1504","02/03/19","MovilGZ",1,"Perú"
"1505","29/05/19","MovilSE",567,"Perú"
"1506","23/09/19","MovilGZ",23,"Perú"
"1507","21/11/19","MovilGZ",10,"Perú"
"1508","15/04/19","MovilSE",498,"Perú"
"1509","07/01/19","MovilSE",391,"Perú"
"1510","24/06/19","PortalGZ",5,"Perú"
"1511","15/10/19","MovilGZ",27,"Perú"
"1512","03/05/19","PortalGZ",11,"Perú"
"1513","07/10/19","PortalGZ",3,"Perú"
"1514","03/03/19","MovilSE",16,"Perú"
"1515","09/05/19","UB",45,"Perú"
"1516","25/02/19","PortalGZ",1,"Perú"
"1517","25/10/19","MovilSE",413,"Perú"
"1518","16/05/19","MovilGZ",18,"Perú"
"1519","19/12/19","MovilSE",289,"Perú"
"1520","08/10/19","UB",8,"Perú"
"1521","16/02/19","UB",10,"Perú"
"1522","13/08/19","MovilSE",385,"Perú"
"1523","14/08/19","MovilSE",407,"Perú"
"1524","19/03/19","MovilGZ",13,"Perú"
"1525","16/05/19","CALL CENTER",2,"Perú"
"1526","27/03/19","MovilGZ",24,"Perú"
"1527","02/01/20","MovilSE",133,"Perú"
"1528","03/07/19","MovilGZ",16,"Perú"
"1529","01/08/19","UB",34,"Perú"
"1530","30/05/19","CALL CENTER",3,"Perú"
"1531","25/04/19","MovilGZ",18,"Perú"
"1532","03/09/19","UB",23,"Perú"
"1533","23/04/19","MovilSE",816,"Perú"
"1534","05/04/19","UB",50,"Perú"
"1535","04/06/19","MovilSE",430,"Perú"
"1536","22/01/19","UB",48,"Perú"
"1537","16/12/19","UB",44,"Perú"
"1538","17/10/19","PortalGZ",6,"Perú"
"1539","10/07/19","MovilGZ",22,"Perú"
"1540","16/10/19","CALL CENTER",1,"Perú"
"1541","25/06/19","MovilSE",461,"Perú"
"1542","02/01/19","MovilGZ",7,"Perú"
"1543","14/05/19","PortalGZ",13,"Perú"
"1544","01/01/19","UB",3,"Perú"
"1545","28/02/19","UB",48,"Perú"
"1546","20/05/19","PortalGZ",8,"Perú"
"1547","11/07/19","MovilSE",537,"Perú"
"1548","17/03/19","UB",10,"Perú"
"1549","09/07/19","CALL CENTER",3,"Perú"
"1550","08/01/19","MovilGZ",13,"Perú"
"1551","19/03/19","PortalGZ",5,"Perú"
"1552","10/11/19","MovilSE",17,"Perú"
"1553","07/04/19","CALL CENTER",1,"Perú"
"1554","29/09/19","MovilGZ",3,"Perú"
"1555","21/10/19","MovilSE",458,"Perú"
"1556","13/08/19","UB",29,"Perú"
"1557","01/05/19","MovilGZ",5,"Perú"
"1558","26/08/19","CALL CENTER",3,"Perú"
"1559","24/02/19","MovilGZ",1,"Perú"
"1560","07/04/19","UB",9,"Perú"
"1561","28/12/19","UB",8,"Perú"
"1562","22/07/19","MovilGZ",27,"Perú"
"1563","14/03/19","UB",48,"Perú"
"1564","18/02/19","PortalGZ",8,"Perú"
"1565","14/06/19","UB",34,"Perú"
"1566","11/03/19","MovilSE",516,"Perú"
"1567","22/03/19","MovilSE",376,"Perú"
"1568","12/09/19","PortalGZ",3,"Perú"
"1569","06/01/19","UB",8,"Perú"
"1570","03/05/19","UB",40,"Perú"
"1571","28/10/19","MovilGZ",26,"Perú"
"1572","22/01/19","MovilSE",525,"Perú"
"1573","23/05/19","PortalGZ",8,"Perú"
"1574","31/05/19","MovilGZ",21,"Perú"
"1575","18/02/19","CALL CENTER",2,"Perú"
"1576","02/12/19","UB",53,"Perú"
"1577","09/04/19","MovilGZ",23,"Perú"
"1578","15/03/18","UB",80,"Perú"
"1579","14/08/20","MovilSE",304,"Perú"
"1580","21/03/19","UB",1,"Perú"
"1581","27/02/20","PortalGZ",3,"Perú"
"1582","08/12/18","MovilGZ",2,"Perú"
"1583","15/12/18","PortalGZ",2,"Perú"
"1584","18/05/18","MovilGZ",1,"Perú"
"1585","02/08/20","MovilGZ",5,"Perú"
"1586","10/09/18","UB",162,"Perú"
"1587","04/07/20","PortalGZ",1,"Perú"
"1588","24/02/20","PortalGZ",2,"Perú"
"1589","14/09/18","CALL CENTER",1,"Perú"
"1590","19/06/20","MovilSE",160,"Perú"
"1591","21/06/18","PortalGZ",7,"Perú"
"1592","04/02/20","UB",25,"Perú"
"1593","09/11/18","CALL CENTER",2,"Perú"
"1594","07/02/20","MovilGZ",23,"Perú"
"1595","19/09/18","MovilSE",408,"Perú"
"1596","24/03/20","MovilGZ",5,"Perú"
"1597","18/08/18","MovilSE",81,"Perú"
"1598","14/01/18","UB",2,"Perú"
"1599","19/06/18","PortalGZ",15,"Perú"
"1600","22/03/18","MovilSE",426,"Perú"
"1601","19/09/18","MovilGZ",14,"Perú"
"1602","10/06/20","PortalGZ",3,"Perú"
"1603","03/05/18","MovilSE",528,"Perú"
"1604","05/07/20","UB",59,"Perú"
"1605","14/11/18","CALL CENTER",2,"Perú"
"1606","09/03/20","MovilGZ",31,"Perú"
"1607","28/08/20","MovilGZ",35,"Perú"
"1608","30/10/19","UB",2,"Perú"
"1609","18/02/20","PortalGZ",4,"Perú"
"1610","30/03/20","MovilSE",39,"Perú"
"1611","16/09/18","UB",3,"Perú"
"1612","24/03/18","MovilSE",31,"Perú"
"1613","29/07/20","MovilGZ",33,"Perú"
"1614","03/02/18","MovilSE",114,"Perú"
"1615","26/06/20","MovilSE",261,"Perú"
"1616","27/08/20","MovilGZ",36,"Perú"
"1617","23/05/18","UB",24,"Perú"
"1618","29/10/18","CALL CENTER",2,"Perú"
"1619","12/02/19","MovilSE",1,"Perú"
"1620","05/02/20","PortalGZ",1,"Perú"
"1621","21/04/20","MovilSE",19,"Perú"
"1622","06/07/18","CALL CENTER",2,"Perú"
"1623","19/12/18","PortalGZ",1,"Perú"
"1624","22/10/18","MovilGZ",12,"Perú"
"1625","06/09/18","UB",39,"Perú"
"1626","04/10/18","UB",44,"Perú"
"1627","02/03/18","PortalGZ",12,"Perú"
"1628","06/01/19","MovilSE",3,"Perú"
"1629","28/01/18","MovilSE",95,"Perú"
"1630","05/01/20","MovilSE",23,"Perú"
"1631","02/03/18","UB",49,"Perú"
"1632","15/11/18","CALL CENTER",6,"Perú"
"1633","03/01/20","PortalGZ",1,"Perú"
"1634","12/12/18","CALL CENTER",3,"Perú"
"1635","30/05/18","UB",36,"Perú"
"1636","28/02/19","UB",1,"Perú"
"1637","04/09/19","UB",1,"Perú"
"1638","16/06/20","MovilSE",170,"Perú"
"1639","22/06/18","CALL CENTER",1,"Perú"
"1640","13/03/20","CALL CENTER",1,"Perú"
"1641","27/03/18","UB",37,"Perú"
"1642","26/02/18","PortalGZ",12,"Perú"
"1643","13/07/18","MovilGZ",7,"Perú"
"1644","13/05/20","MovilGZ",5,"Perú"
"1645","14/01/19","MovilSE",4,"Perú"
"1646","19/06/19","UB",1,"Perú"
"1647","07/08/20","MovilSE",441,"Perú"
"1648","19/07/18","CALL CENTER",1,"Perú"
"1649","04/08/20","MovilSE",414,"Perú"
"1650","18/06/20","MovilGZ",27,"Perú"
"1651","16/11/18","PortalGZ",6,"Perú"
"1652","10/03/20","UB",44,"Perú"
"1653","12/08/18","MovilGZ",1,"Perú"
"1654","21/05/20","PortalGZ",3,"Perú"
"1655","15/03/20","UB",5,"Perú"
"1656","11/06/20","UB",129,"Perú"
"1657","30/08/18","MovilGZ",2,"Perú"
"1658","19/02/20","MovilSE",504,"Perú"
"1659","02/08/18","PortalGZ",13,"Perú"
"1660","11/04/18","MovilSE",528,"Perú"
"1661","17/07/18","CALL CENTER",1,"Perú"
"1662","23/01/20","PortalGZ",1,"Perú"
"1663","08/06/18","UB",26,"Perú"
"1664","16/03/20","MovilSE",328,"Perú"
"1665","04/12/18","MovilSE",515,"Perú"
"1666","03/12/18","MovilGZ",17,"Perú"
"1667","11/06/20","MovilSE",173,"Perú"
"1668","12/10/18","MovilGZ",12,"Perú"
"1669","16/08/20","MovilGZ",1,"Perú"
"1670","21/12/18","CALL CENTER",1,"Perú"
"1671","10/05/18","PortalGZ",16,"Perú"
"1672","20/03/20","MovilGZ",5,"Perú"
"1673","25/07/18","MovilSE",450,"Perú"
"1674","11/07/18","PortalGZ",11,"Perú"
"1675","16/01/20","MovilSE",534,"Perú"
"1676","22/01/20","UB",29,"Perú"
"1677","08/08/18","CALL CENTER",1,"Perú"
"1678","22/08/18","MovilSE",506,"Perú"
"1679","03/02/20","MovilGZ",33,"Perú"
"1680","18/05/18","CALL CENTER",1,"Perú"
"1681","14/12/18","MovilGZ",6,"Perú"
"1682","05/10/18","CALL CENTER",1,"Perú"
"1683","10/09/18","PortalGZ",11,"Perú"
"1684","19/06/18","UB",41,"Perú"
"1685","09/11/18","MovilGZ",12,"Perú"
"1686","13/03/20","UB",35,"Perú"
"1687","20/12/18","MovilGZ",5,"Perú"
"1688","07/11/18","MovilSE",381,"Perú"
"1689","06/03/20","MovilSE",320,"Perú"
"1690","13/12/18","MovilGZ",15,"Perú"
"1691","28/10/18","UB",10,"Perú"
"1692","21/03/20","UB",6,"Perú"
"1693","21/02/18","MovilSE",628,"Perú"
"1694","01/08/20","UB",41,"Perú"
"1695","25/04/20","MovilSE",9,"Perú"
"1696","11/08/18","MovilSE",45,"Perú"
"1697","13/08/18","CALL CENTER",1,"Perú"
"1698","30/01/20","MovilSE",427,"Perú"
"1699","16/11/18","UB",64,"Perú"
"1700","09/08/20","UB",74,"Perú"
"1701","20/06/18","MovilSE",459,"Perú"
"1702","10/03/20","MovilGZ",25,"Perú"
"1703","11/12/18","MovilGZ",14,"Perú"
"1704","02/07/20","MovilGZ",32,"Perú"
"1705","21/02/18","PortalGZ",19,"Perú"
"1706","12/06/20","UB",65,"Perú"
"1707","13/03/20","MovilSE",437,"Perú"
"1708","22/07/18","MovilSE",30,"Perú"
"1709","14/01/20","PortalGZ",5,"Perú"
"1710","04/08/18","MovilSE",64,"Perú"
"1711","07/04/20","MovilSE",34,"Perú"
"1712","18/01/20","UB",9,"Perú"
"1713","29/11/18","MovilSE",346,"Perú"
"1714","14/09/18","UB",39,"Perú"
"1715","25/06/20","MovilGZ",34,"Perú"
"1716","07/10/18","UB",5,"Perú"
"1717","08/05/20","MovilGZ",3,"Perú"
"1718","06/02/20","UB",22,"Perú"
"1719","30/04/18","PortalGZ",13,"Perú"
"1720","26/09/18","UB",51,"Perú"
"1721","14/05/18","MovilSE",489,"Perú"
"1722","15/05/20","MovilSE",36,"Perú"
"1723","07/07/20","MovilSE",215,"Perú"
"1724","11/03/20","PortalGZ",4,"Perú"
"1725","25/12/18","MovilSE",22,"Perú"
"1726","28/11/18","UB",55,"Perú"
"1727","10/07/20","PortalGZ",1,"Perú"
"1728","16/06/18","PortalGZ",1,"Perú"
"1729","04/05/18","PortalGZ",18,"Perú"
"1730","18/06/20","UB",118,"Perú"
"1731","11/05/18","PortalGZ",7,"Perú"
"1732","04/03/19","UB",1,"Perú"
"1733","21/02/20","MovilGZ",13,"Perú"
"1734","12/07/20","MovilSE",46,"Perú"
"1735","05/01/18","UB",7,"Perú"
"1736","12/08/20","MovilGZ",25,"Perú"
"1737","20/01/20","MovilSE",528,"Perú"
"1738","31/05/18","MovilSE",484,"Perú"
"1739","25/04/18","MovilSE",583,"Perú"
"1740","02/02/18","PortalGZ",9,"Perú"
"1741","12/04/18","MovilSE",407,"Perú"
"1742","17/01/20","UB",20,"Perú"
"1743","15/03/18","PortalGZ",31,"Perú"
"1744","01/04/18","MovilSE",41,"Perú"
"1745","11/10/18","MovilGZ",14,"Perú"
"1746","17/10/18","UB",52,"Perú"
"1747","24/10/18","MovilSE",483,"Perú"
"1748","30/07/18","UB",55,"Perú"
"1749","22/08/18","CALL CENTER",1,"Perú"
"1750","15/10/18","MovilSE",529,"Perú"
"1751","26/12/18","CALL CENTER",3,"Perú"
"1752","17/02/20","UB",41,"Perú"
"1753","01/06/20","MovilGZ",14,"Perú"
"1754","23/04/18","PortalGZ",17,"Perú"
"1755","06/03/18","UB",63,"Perú"
"1756","17/05/18","PortalGZ",13,"Perú"
"1757","07/05/20","MovilSE",29,"Perú"
"1758","17/08/18","UB",34,"Perú"
"1759","06/06/18","PortalGZ",14,"Perú"
"1760","11/12/18","CALL CENTER",1,"Perú"
"1761","07/02/20","UB",29,"Perú"
"1762","22/09/18","MovilSE",33,"Perú"
"1763","30/11/18","MovilGZ",4,"Perú"
"1764","10/06/20","MovilGZ",32,"Perú"
"1765","13/01/20","MovilGZ",4,"Perú"
"1766","15/08/18","CALL CENTER",3,"Perú"
"1767","03/06/20","MovilGZ",18,"Perú"
"1768","28/05/18","MovilSE",590,"Perú"
"1769","03/09/20","UB",24,"Perú"
"1770","16/05/18","CALL CENTER",1,"Perú"
"1771","19/04/18","UB",53,"Perú"
"1772","21/08/18","MovilSE",454,"Perú"
"1773","18/05/18","UB",30,"Perú"
"1774","30/01/20","MovilGZ",27,"Perú"
"1775","19/07/20","MovilSE",26,"Perú"
"1776","27/06/20","UB",72,"Perú"
"1777","20/08/18","PortalGZ",12,"Perú"
"1778","22/12/18","UB",8,"Perú"
"1779","05/09/18","MovilSE",353,"Perú"
"1780","05/04/20","MovilSE",3,"Perú"
"1781","10/03/18","UB",3,"Perú"
"1782","06/07/18","PortalGZ",3,"Perú"
"1783","09/10/18","MovilGZ",18,"Perú"
"1784","10/03/20","MovilSE",509,"Perú"
"1785","10/04/20","MovilSE",1,"Perú"
"1786","16/05/20","MovilGZ",4,"Perú"
"1787","29/06/20","UB",75,"Perú"
"1788","07/08/20","MovilGZ",56,"Perú"
"1789","28/02/20","MovilGZ",9,"Perú"
"1790","02/06/20","MovilGZ",19,"Perú"
"1791","10/01/20","PortalGZ",2,"Perú"
"1792","24/06/20","MovilGZ",20,"Perú"
