"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"1245","24/12/18","MovilGZ",1,"Chile"
"1246","24/12/18","MovilSE",50,"Chile"
"1247","25/01/19","UB",23,"Chile"
"1248","25/01/20","MovilSE",19,"Chile"
"1249","25/01/20","PortalGZ",1,"Chile"
"1250","25/02/18","MovilSE",1,"Chile"
"1251","25/02/18","UB",4,"Chile"
"1252","25/02/19","UB",50,"Chile"
"1253","25/02/20","MovilGZ",6,"Chile"
"1254","25/02/20","UB",6,"Chile"
"1255","25/02/20","UB",30,"Chile"
"1256","25/03/19","UB",29,"Chile"
"1257","25/03/20","UB",3,"Chile"
"1258","25/03/20","UB",30,"Chile"
"1259","25/04/19","MovilGZ",17,"Chile"
"1260","25/04/19","MovilSE",175,"Chile"
"1261","25/04/20","PortalGZ",1,"Chile"
"1262","25/04/20","UB",33,"Chile"
"1263","25/05/19","UB",7,"Chile"
"1264","25/05/20","MovilGZ",1,"Chile"
"1265","25/05/20","MovilSE",63,"Chile"
"1266","25/06/18","MovilGZ",1,"Chile"
"1267","25/06/18","PortalGZ",2,"Chile"
"1268","25/06/19","MovilSE",174,"Chile"
"1269","25/06/19","UB",1,"Chile"
"1270","25/06/20","MovilGZ",1,"Chile"
"1271","25/06/20","UB",75,"Chile"
"1272","25/07/18","MovilGZ",1,"Chile"
"1273","25/07/18","PortalGZ",3,"Chile"
"1274","25/07/19","MovilSE",85,"Chile"
"1275","25/07/19","UB",32,"Chile"
"1276","25/08/19","MovilGZ",2,"Chile"
"1277","25/08/19","UB",9,"Chile"
"1278","25/08/20","UB",108,"Chile"
"1279","25/09/18","MovilGZ",6,"Chile"
"1280","25/09/18","MovilSE",66,"Chile"
"1281","25/09/18","PortalGZ",8,"Chile"
"1282","25/09/19","MovilGZ",6,"Chile"
"1283","25/09/19","MovilSE",84,"Chile"
"1284","25/09/19","UB",26,"Chile"
"1285","25/10/18","MovilGZ",5,"Chile"
"1286","25/10/18","UB",48,"Chile"
"1287","25/10/19","PortalGZ",1,"Chile"
"1288","25/10/19","UB",32,"Chile"
"1289","25/11/18","MovilSE",25,"Chile"
"1290","25/11/18","UB",3,"Chile"
"1291","25/11/19","UB",34,"Chile"
"1292","25/12/18","MovilGZ",2,"Chile"
"1293","26/02/18","MovilSE",16,"Chile"
"1294","26/02/19","PortalGZ",1,"Chile"
"1295","26/02/20","MovilGZ",1,"Chile"
"1296","26/02/20","MovilSE",151,"Chile"
"1297","26/02/20","UB",1,"Chile"
"1298","26/02/20","UB",59,"Chile"
"1299","26/03/18","UB",13,"Chile"
"1300","26/03/19","MovilSE",104,"Chile"
"1301","26/03/19","PortalGZ",2,"Chile"
"1302","26/03/20","MovilGZ",3,"Chile"
"1303","26/03/20","UB",2,"Chile"
"1304","26/03/20","UB",24,"Chile"
"1305","26/04/18","UB",34,"Chile"
"1306","26/04/19","UB",2,"Chile"
"1307","26/05/18","UB",9,"Chile"
"1308","26/05/19","MovilSE",23,"Chile"
"1309","26/05/19","UB",7,"Chile"
"1310","26/06/18","MovilSE",106,"Chile"
"1311","26/06/19","MovilSE",124,"Chile"
"1312","26/06/20","MovilGZ",1,"Chile"
"1313","26/06/20","MovilSE",39,"Chile"
"1314","26/07/18","MovilGZ",1,"Chile"
"1315","26/07/18","PortalGZ",3,"Chile"
"1316","26/07/19","MovilSE",116,"Chile"
"1317","26/07/19","UB",42,"Chile"
"1318","26/07/20","MovilSE",2,"Chile"
"1319","26/07/20","UB",52,"Chile"
"1320","26/08/18","MovilSE",15,"Chile"
"1321","26/08/20","MovilGZ",3,"Chile"
"1322","26/08/20","UB",73,"Chile"
"1323","26/09/18","MovilSE",57,"Chile"
"1324","26/09/19","MovilGZ",3,"Chile"
"1325","26/09/19","UB",45,"Chile"
"1326","26/10/18","MovilGZ",7,"Chile"
"1327","26/10/18","MovilSE",74,"Chile"
"1328","26/10/18","UB",39,"Chile"
"1329","26/10/19","MovilGZ",6,"Chile"
"1330","26/10/19","MovilSE",32,"Chile"
"1331","26/10/19","UB",9,"Chile"
"1332","26/11/18","MovilGZ",3,"Chile"
"1333","26/11/19","MovilGZ",1,"Chile"
"1334","26/11/19","MovilSE",86,"Chile"
"1335","26/11/19","PortalGZ",3,"Chile"
"1336","26/12/18","MovilSE",76,"Chile"
"1337","26/12/18","UB",21,"Chile"
"1338","26/12/19","MovilSE",1,"Chile"
"1339","26/12/19","MovilSE",91,"Chile"
"1340","27/01/20","MovilGZ",11,"Chile"
"1341","27/01/20","MovilSE",100,"Chile"
"1342","27/01/20","UB",35,"Chile"
"1343","27/02/19","PortalGZ",1,"Chile"
"1344","27/02/20","MovilGZ",2,"Chile"
"1345","27/02/20","PortalGZ",1,"Chile"
"1346","27/02/20","UB",1,"Chile"
"1347","27/02/20","UB",46,"Chile"
"1348","27/03/18","MovilSE",23,"Chile"
"1349","27/03/19","UB",45,"Chile"
"1350","27/03/20","MovilSE",35,"Chile"
"1351","27/03/20","PortalGZ",1,"Chile"
"1352","27/03/20","UB",1,"Chile"
"1353","27/03/20","UB",31,"Chile"
"1354","27/04/18","MovilSE",89,"Chile"
"1355","27/04/18","UB",30,"Chile"
"1356","27/04/19","MovilGZ",2,"Chile"
"1357","27/04/19","MovilSE",86,"Chile"
"1358","27/04/20","MovilSE",107,"Chile"
"1359","27/04/20","PortalGZ",1,"Chile"
"1360","27/04/20","UB",69,"Chile"
"1361","27/05/18","UB",3,"Chile"
"1362","27/05/19","MovilGZ",3,"Chile"
"1363","27/05/19","PortalGZ",1,"Chile"
"1364","27/05/19","UB",48,"Chile"
"1365","27/05/20","UB",58,"Chile"
"1366","27/06/18","MovilSE",127,"Chile"
"1367","27/06/18","PortalGZ",3,"Chile"
"1368","27/06/18","UB",42,"Chile"
"1369","27/06/20","PortalGZ",1,"Chile"
"1370","27/06/20","UB",52,"Chile"
"1371","27/07/18","MovilGZ",1,"Chile"
"1372","27/07/18","PortalGZ",2,"Chile"
"1373","27/07/18","UB",55,"Chile"
"1374","27/07/20","MovilGZ",1,"Chile"
"1375","27/07/20","MovilSE",169,"Chile"
"1376","27/08/18","MovilGZ",2,"Chile"
"1377","27/08/19","MovilGZ",10,"Chile"
"1378","27/08/19","MovilSE",180,"Chile"
"1379","27/08/19","PortalGZ",1,"Chile"
"1380","27/08/20","MovilGZ",13,"Chile"
"1381","27/08/20","MovilSE",141,"Chile"
"1382","27/09/18","MovilGZ",4,"Chile"
"1383","27/09/18","MovilSE",58,"Chile"
"1384","27/09/18","PortalGZ",1,"Chile"
"1385","27/09/18","UB",25,"Chile"
"1386","27/09/19","MovilGZ",1,"Chile"
"1387","27/09/19","UB",42,"Chile"
"1388","27/10/19","MovilSE",8,"Chile"
"1389","27/11/19","MovilGZ",2,"Chile"
"1390","27/11/19","UB",56,"Chile"
"1391","27/12/18","MovilGZ",7,"Chile"
"1392","27/12/18","PortalGZ",4,"Chile"
"1393","27/12/18","UB",25,"Chile"
"1394","28/01/18","UB",1,"Chile"
"1395","28/01/19","MovilGZ",3,"Chile"
"1396","28/01/19","UB",3,"Chile"
"1397","28/01/19","UB",40,"Chile"
"1398","28/01/20","MovilGZ",5,"Chile"
"1399","28/01/20","PortalGZ",1,"Chile"
"1400","28/02/18","PortalGZ",3,"Chile"
"1401","28/02/18","UB",20,"Chile"
"1402","28/02/19","MovilGZ",4,"Chile"
"1403","28/02/19","MovilSE",116,"Chile"
"1404","28/02/19","PortalGZ",1,"Chile"
"1405","28/02/19","UB",2,"Chile"
"1406","28/02/19","UB",34,"Chile"
"1407","28/02/20","PortalGZ",1,"Chile"
"1408","28/02/20","UB",44,"Chile"
"1409","28/03/19","MovilGZ",5,"Chile"
"1410","28/03/19","UB",44,"Chile"
"1411","28/03/20","MovilSE",20,"Chile"
"1412","28/03/20","UB",14,"Chile"
"1413","28/04/18","MovilSE",22,"Chile"
"1414","28/04/18","PortalGZ",1,"Chile"
"1415","28/04/18","UB",6,"Chile"
"1416","28/04/19","MovilGZ",1,"Chile"
"1417","28/04/19","UB",9,"Chile"
"1418","28/04/20","MovilGZ",2,"Chile"
"1419","28/04/20","MovilSE",1,"Chile"
"1420","28/04/20","MovilSE",89,"Chile"
"1421","28/04/20","PortalGZ",1,"Chile"
"1422","28/04/20","UB",68,"Chile"
"1423","28/05/19","MovilSE",192,"Chile"
"1424","28/05/20","MovilGZ",4,"Chile"
"1425","28/05/20","MovilSE",48,"Chile"
"1426","28/06/18","MovilGZ",5,"Chile"
"1427","28/06/18","UB",47,"Chile"
"1428","28/06/19","MovilSE",110,"Chile"
"1429","28/06/19","UB",1,"Chile"
"1430","28/06/20","UB",37,"Chile"
"1431","28/07/18","MovilSE",16,"Chile"
"1432","28/07/18","UB",15,"Chile"
"1433","28/07/19","UB",5,"Chile"
"1434","28/07/20","MovilGZ",8,"Chile"
"1435","28/07/20","MovilSE",98,"Chile"
"1436","28/08/18","PortalGZ",3,"Chile"
"1437","28/08/19","MovilGZ",6,"Chile"
"1438","28/08/19","MovilSE",1,"Chile"
"1439","28/08/20","MovilGZ",10,"Chile"
"1440","28/08/20","PortalGZ",1,"Chile"
"1441","28/09/18","MovilGZ",6,"Chile"
"1442","28/09/18","UB",26,"Chile"
"1443","28/09/19","MovilGZ",1,"Chile"
"1444","28/09/19","MovilSE",80,"Chile"
"1445","28/09/19","UB",12,"Chile"
"1446","28/10/18","MovilSE",36,"Chile"
"1447","28/10/19","MovilSE",120,"Chile"
"1448","28/10/19","UB",29,"Chile"
"1449","28/11/18","MovilSE",48,"Chile"
"1450","28/11/19","MovilGZ",1,"Chile"
"1451","28/11/19","MovilSE",90,"Chile"
"1452","28/11/19","UB",68,"Chile"
"1453","28/12/18","MovilGZ",9,"Chile"
"1454","28/12/19","MovilSE",3,"Chile"
"1455","28/12/19","MovilSE",47,"Chile"
"1456","29/01/18","MovilSE",23,"Chile"
"1457","29/01/18","UB",3,"Chile"
"1458","29/01/19","UB",34,"Chile"
"1459","29/01/20","MovilSE",168,"Chile"
"1460","29/02/20","MovilGZ",4,"Chile"
"1461","29/03/18","UB",13,"Chile"
"1462","29/03/19","MovilGZ",5,"Chile"
"1463","29/04/18","PortalGZ",3,"Chile"
"1464","29/04/18","UB",4,"Chile"
"1465","29/04/19","MovilGZ",1,"Chile"
"1466","29/04/19","UB",54,"Chile"
"1467","29/04/20","MovilGZ",2,"Chile"
"1468","29/04/20","PortalGZ",1,"Chile"
"1469","29/04/20","UB",3,"Chile"
"1470","29/04/20","UB",59,"Chile"
"1471","29/05/18","MovilSE",64,"Chile"
"1472","29/05/18","UB",35,"Chile"
"1473","29/05/19","MovilGZ",8,"Chile"
"1474","29/05/19","MovilSE",229,"Chile"
"1475","29/05/19","UB",52,"Chile"
"1476","29/05/20","MovilGZ",2,"Chile"
"1477","29/05/20","MovilSE",46,"Chile"
"1478","29/06/18","MovilSE",42,"Chile"
"1479","29/06/18","PortalGZ",2,"Chile"
"1480","29/06/19","MovilSE",22,"Chile"
"1481","29/06/19","UB",8,"Chile"
"1482","29/06/20","UB",35,"Chile"
"1483","29/07/18","MovilSE",2,"Chile"
"1484","29/07/18","UB",7,"Chile"
"1485","29/07/19","MovilGZ",7,"Chile"
"1486","29/07/19","UB",35,"Chile"
"1487","29/07/20","PortalGZ",2,"Chile"
"1488","29/08/18","MovilGZ",2,"Chile"
"1489","29/08/18","MovilSE",122,"Chile"
"1490","29/08/18","UB",54,"Chile"
"1491","29/08/19","UB",45,"Chile"
"1492","29/08/20","MovilGZ",3,"Chile"
"1493","29/09/18","UB",11,"Chile"
"1494","29/09/19","UB",6,"Chile"
"1495","29/10/18","MovilGZ",8,"Chile"
"1496","29/10/18","MovilSE",120,"Chile"
"1497","29/10/18","UB",52,"Chile"
"1498","29/10/19","MovilGZ",3,"Chile"
"1499","29/10/19","MovilSE",102,"Chile"
"1500","29/10/19","UB",26,"Chile"
"1501","29/11/18","MovilGZ",1,"Chile"
"1502","29/11/19","MovilSE",75,"Chile"
"1503","29/11/19","UB",55,"Chile"
"1504","29/12/18","UB",11,"Chile"
"1505","30/01/18","UB",8,"Chile"
"1506","30/01/19","MovilSE",206,"Chile"
"1507","30/01/19","PortalGZ",3,"Chile"
"1508","30/01/19","UB",1,"Chile"
"1509","30/01/19","UB",45,"Chile"
"1510","30/01/20","MovilSE",3,"Chile"
"1511","30/01/20","MovilSE",178,"Chile"
"1512","30/01/20","UB",4,"Chile"
"1513","30/01/20","UB",55,"Chile"
"1514","30/03/18","MovilSE",2,"Chile"
"1515","30/03/18","UB",3,"Chile"
"1516","30/03/19","MovilSE",38,"Chile"
"1517","30/03/20","MovilSE",67,"Chile"
"1518","30/03/20","UB",23,"Chile"
"1519","30/04/18","MovilSE",73,"Chile"
"1520","30/04/18","PortalGZ",5,"Chile"
"1521","30/04/19","MovilSE",166,"Chile"
"1522","30/04/19","UB",1,"Chile"
"1523","30/05/19","MovilGZ",10,"Chile"
"1524","30/05/19","UB",63,"Chile"
"1525","30/06/18","UB",13,"Chile"
"1526","30/06/19","UB",3,"Chile"
"1527","30/06/20","MovilSE",3,"Chile"
"1528","30/07/20","UB",78,"Chile"
"1529","30/08/18","MovilGZ",4,"Chile"
"1530","30/08/18","UB",36,"Chile"
"1531","30/08/19","MovilGZ",6,"Chile"
"1532","30/08/19","PortalGZ",6,"Chile"
"1533","30/08/20","UB",8,"Chile"
"1534","30/09/18","MovilGZ",1,"Chile"
"1535","30/09/18","UB",8,"Chile"
"1536","30/09/19","MovilGZ",6,"Chile"
"1537","30/09/19","MovilSE",121,"Chile"
"1538","30/10/18","MovilGZ",8,"Chile"
"1539","30/10/19","MovilSE",102,"Chile"
"1540","30/11/18","MovilGZ",7,"Chile"
"1541","30/11/19","MovilGZ",1,"Chile"
"1542","30/12/18","PortalGZ",1,"Chile"
"1543","30/12/19","MovilGZ",5,"Chile"
"1544","30/12/19","MovilSE",101,"Chile"
"1545","30/12/19","UB",1,"Chile"
"1546","30/12/19","UB",26,"Chile"
"1547","31/01/18","UB",17,"Chile"
"1548","31/01/19","UB",4,"Chile"
"1549","31/01/20","CALL CENTER",1,"Chile"
"1550","31/01/20","MovilSE",185,"Chile"
"1551","31/01/20","UB",4,"Chile"
"1552","31/01/20","UB",35,"Chile"
"1553","31/03/20","MovilGZ",1,"Chile"
"1554","31/03/20","MovilSE",83,"Chile"
"1555","31/03/20","UB",43,"Chile"
"1556","31/05/18","MovilGZ",1,"Chile"
"1557","31/05/18","UB",35,"Chile"
"1558","31/05/19","MovilGZ",12,"Chile"
"1559","31/05/19","UB",45,"Chile"
"1560","31/05/20","MovilGZ",1,"Chile"
"1561","31/05/20","MovilSE",11,"Chile"
"1562","31/07/18","MovilSE",67,"Chile"
"1563","31/07/18","UB",52,"Chile"
"1564","31/07/20","MovilGZ",2,"Chile"
"1565","31/07/20","MovilSE",75,"Chile"
"1566","31/08/18","PortalGZ",3,"Chile"
"1567","31/08/18","UB",41,"Chile"
"1568","31/08/20","MovilSE",99,"Chile"
"1569","31/08/20","UB",31,"Chile"
"1570","31/12/18","MovilSE",31,"Chile"
"1571","31/12/18","UB",17,"Chile"
"1572","31/12/19","MovilSE",28,"Chile"
"1573","31/12/19","PortalGZ",1,"Chile"
"1574","31/12/19","UB",1,"Chile"
"1575","01/01/19","MovilSE",4,"Chile"
"1576","01/01/20","MovilSE",1,"Chile"
"1577","01/01/20","UB",3,"Chile"
"1578","01/02/18","MovilSE",27,"Chile"
"1579","01/02/18","UB",8,"Chile"
"1580","01/02/19","MovilGZ",12,"Chile"
"1581","01/02/20","MovilGZ",1,"Chile"
"1582","01/02/20","MovilSE",31,"Chile"
"1583","01/02/20","UB",7,"Chile"
"1584","01/03/18","PortalGZ",2,"Chile"
"1585","01/03/19","MovilSE",104,"Chile"
"1586","01/03/19","PortalGZ",3,"Chile"
"1587","01/03/19","UB",32,"Chile"
"1588","01/03/20","MovilSE",29,"Chile"
"1589","01/04/18","UB",8,"Chile"
"1590","01/04/19","MovilGZ",5,"Chile"
"1591","01/04/19","MovilSE",179,"Chile"
"1592","01/04/19","PortalGZ",1,"Chile"
"1593","01/04/19","UB",1,"Chile"
"1594","01/04/19","UB",39,"Chile"
"1595","01/05/18","PortalGZ",2,"Chile"
"1596","01/05/19","PortalGZ",1,"Chile"
"1597","01/05/19","UB",16,"Chile"
"1598","01/05/20","MovilGZ",1,"Chile"
"1599","01/05/20","MovilSE",15,"Chile"
"1600","01/06/18","MovilSE",105,"Chile"
"1601","01/06/18","PortalGZ",2,"Chile"
"1602","01/06/19","MovilGZ",3,"Chile"
"1603","01/06/19","UB",14,"Chile"
"1604","01/06/20","UB",63,"Chile"
"1605","01/07/18","UB",5,"Chile"
"1606","01/07/19","MovilGZ",4,"Chile"
"1607","01/07/19","MovilSE",52,"Chile"
"1608","01/07/19","UB",27,"Chile"
"1609","01/08/18","MovilSE",52,"Chile"
"1610","01/08/18","UB",54,"Chile"
"1611","01/08/19","UB",43,"Chile"
"1612","01/08/20","MovilSE",25,"Chile"
"1613","01/08/20","UB",42,"Chile"
"1614","01/09/18","MovilGZ",3,"Chile"
"1615","01/09/18","UB",8,"Chile"
"1616","01/09/19","UB",3,"Chile"
"1617","01/09/20","MovilSE",26,"Chile"
"1618","01/10/18","MovilGZ",6,"Chile"
"1619","01/10/18","UB",36,"Chile"
"1620","01/10/19","MovilSE",149,"Chile"
"1621","01/11/18","MovilSE",36,"Chile"
"1622","01/11/19","MovilSE",10,"Chile"
"1623","01/12/18","MovilGZ",1,"Chile"
"1624","01/12/18","MovilSE",11,"Chile"
"1625","02/01/19","MovilGZ",2,"Chile"
"1626","02/01/19","MovilSE",52,"Chile"
"1627","02/01/19","PortalGZ",1,"Chile"
"1628","02/01/20","MovilSE",29,"Chile"
"1629","02/01/20","MovilSE",53,"Chile"
"1630","02/01/20","UB",25,"Chile"
"1631","02/02/19","MovilGZ",1,"Chile"
"1632","02/02/20","MovilGZ",2,"Chile"
"1633","02/02/20","MovilSE",18,"Chile"
"1634","02/02/20","UB",8,"Chile"
"1635","02/03/18","PortalGZ",5,"Chile"
"1636","02/03/18","UB",28,"Chile"
"1637","02/03/19","UB",10,"Chile"
"1638","02/03/20","MovilGZ",2,"Chile"
"1639","02/03/20","UB",1,"Chile"
"1640","02/04/18","UB",41,"Chile"
"1641","02/04/19","MovilGZ",20,"Chile"
"1642","02/04/19","MovilSE",181,"Chile"
"1643","02/04/19","UB",60,"Chile"
"1644","02/04/20","PortalGZ",1,"Chile"
"1645","02/04/20","UB",4,"Chile"
"1646","02/05/18","UB",39,"Chile"
"1647","02/05/19","MovilGZ",5,"Chile"
"1648","02/05/19","PortalGZ",1,"Chile"
"1649","02/05/20","UB",11,"Chile"
"1650","02/06/18","PortalGZ",2,"Chile"
"1651","02/06/20","MovilSE",70,"Chile"
"1652","02/07/18","UB",2,"Chile"
"1653","02/07/19","PortalGZ",3,"Chile"
"1654","02/07/19","UB",24,"Chile"
"1655","02/07/20","MovilGZ",12,"Chile"
"1656","02/07/20","PortalGZ",1,"Chile"
"1657","02/08/18","MovilGZ",1,"Chile"
"1658","02/08/18","MovilSE",42,"Chile"
"1659","02/08/18","PortalGZ",1,"Chile"
"1660","02/08/19","MovilGZ",20,"Chile"
"1661","02/08/19","MovilSE",167,"Chile"
"1662","02/08/20","UB",49,"Chile"
"1663","02/09/18","UB",3,"Chile"
"1664","02/09/19","MovilGZ",1,"Chile"
"1665","02/09/19","MovilSE",109,"Chile"
"1666","02/09/20","MovilSE",16,"Chile"
"1667","02/09/20","UB",19,"Chile"
"1668","02/10/19","MovilSE",149,"Chile"
"1669","02/10/19","UB",52,"Chile"
"1670","02/11/18","MovilSE",2,"Chile"
"1671","02/12/19","PortalGZ",1,"Chile"
"1672","03/01/18","MovilSE",15,"Chile"
"1673","03/01/18","PortalGZ",5,"Chile"
"1674","03/01/18","UB",2,"Chile"
"1675","03/01/19","MovilSE",131,"Chile"
"1676","03/01/19","PortalGZ",2,"Chile"
"1677","03/01/19","UB",5,"Chile"
"1678","03/01/19","UB",26,"Chile"
"1679","03/01/20","MovilGZ",3,"Chile"
"1680","03/01/20","MovilSE",4,"Chile"
"1681","03/01/20","MovilSE",92,"Chile"
"1682","03/01/20","PortalGZ",2,"Chile"
"1683","03/01/20","UB",15,"Chile"
"1684","03/02/18","UB",6,"Chile"
"1685","03/02/19","MovilSE",15,"Chile"
"1686","03/02/19","UB",2,"Chile"
"1687","03/02/20","MovilGZ",10,"Chile"
"1688","03/02/20","UB",1,"Chile"
"1689","03/02/20","UB",2,"Chile"
"1690","03/03/18","MovilSE",3,"Chile"
"1691","03/03/18","UB",1,"Chile"
"1692","03/03/20","MovilGZ",4,"Chile"
"1693","03/03/20","UB",48,"Chile"
"1694","03/04/18","UB",29,"Chile"
"1695","03/04/20","MovilSE",63,"Chile"
"1696","03/04/20","UB",30,"Chile"
"1697","03/05/18","MovilSE",162,"Chile"
"1698","03/05/19","MovilSE",1,"Chile"
"1699","03/05/19","MovilSE",174,"Chile"
"1700","03/05/19","PortalGZ",1,"Chile"
"1701","03/05/19","UB",1,"Chile"
"1702","03/05/20","UB",5,"Chile"
"1703","03/06/18","UB",2,"Chile"
"1704","03/06/19","MovilSE",156,"Chile"
"1705","03/06/19","PortalGZ",3,"Chile"
"1706","03/06/20","MovilSE",49,"Chile"
"1707","03/06/20","UB",47,"Chile"
"1708","03/07/18","MovilGZ",2,"Chile"
"1709","03/07/18","PortalGZ",3,"Chile"
"1710","03/08/18","MovilSE",63,"Chile"
"1711","03/08/18","PortalGZ",1,"Chile"
"1712","03/08/18","UB",25,"Chile"
"1713","03/08/19","MovilGZ",4,"Chile"
"1714","03/08/19","MovilSE",39,"Chile"
"1715","03/08/19","PortalGZ",1,"Chile"
"1716","03/08/20","MovilGZ",4,"Chile"
"1717","03/08/20","MovilSE",63,"Chile"
"1718","03/08/20","UB",64,"Chile"
"1719","03/09/18","MovilGZ",16,"Chile"
"1720","03/09/18","PortalGZ",2,"Chile"
"1721","03/09/18","UB",23,"Chile"
"1722","03/09/20","MovilSE",19,"Chile"
"1723","03/09/20","UB",28,"Chile"
"1724","03/10/18","PortalGZ",3,"Chile"
"1725","03/10/19","MovilSE",189,"Chile"
"1726","03/11/18","PortalGZ",1,"Chile"
"1727","03/11/18","UB",2,"Chile"
"1728","03/11/19","MovilSE",4,"Chile"
"1729","03/11/19","UB",3,"Chile"
"1730","03/12/19","UB",110,"Chile"
"1731","04/01/18","MovilSE",44,"Chile"
"1732","04/01/18","PortalGZ",4,"Chile"
"1733","04/01/19","MovilSE",152,"Chile"
"1734","04/01/19","PortalGZ",3,"Chile"
"1735","04/01/19","UB",6,"Chile"
"1736","04/02/18","MovilSE",1,"Chile"
"1737","04/02/19","MovilSE",137,"Chile"
"1738","04/02/19","PortalGZ",4,"Chile"
"1739","04/02/19","UB",1,"Chile"
"1740","04/02/20","MovilGZ",16,"Chile"
"1741","04/02/20","MovilSE",5,"Chile"
"1742","04/03/19","MovilGZ",1,"Chile"
"1743","04/03/19","MovilSE",90,"Chile"
"1744","04/03/19","UB",21,"Chile"
"1745","04/03/20","MovilSE",89,"Chile"
"1746","04/03/20","UB",42,"Chile"
"1747","04/04/19","MovilGZ",17,"Chile"
"1748","04/04/19","UB",40,"Chile"
"1749","04/04/20","MovilGZ",3,"Chile"
"1750","04/04/20","MovilSE",24,"Chile"
"1751","04/05/18","MovilSE",96,"Chile"
"1752","04/05/18","UB",58,"Chile"
"1753","04/05/19","MovilGZ",2,"Chile"
"1754","04/05/19","UB",13,"Chile"
"1755","04/05/20","MovilGZ",4,"Chile"
"1756","04/05/20","MovilSE",92,"Chile"
"1757","04/05/20","UB",52,"Chile"
"1758","04/06/18","MovilGZ",3,"Chile"
"1759","04/06/18","MovilSE",102,"Chile"
"1760","04/06/19","MovilGZ",17,"Chile"
"1761","04/06/19","PortalGZ",2,"Chile"
"1762","04/06/19","UB",76,"Chile"
"1763","04/06/20","MovilSE",68,"Chile"
"1764","04/07/19","MovilSE",73,"Chile"
"1765","04/07/20","MovilGZ",6,"Chile"
"1766","04/07/20","MovilSE",36,"Chile"
"1767","04/08/18","MovilSE",15,"Chile"
"1768","04/08/18","PortalGZ",1,"Chile"
"1769","04/08/19","MovilGZ",1,"Chile"
"1770","04/08/19","MovilSE",18,"Chile"
"1771","04/08/19","UB",10,"Chile"
"1772","04/08/20","MovilGZ",1,"Chile"
"1773","04/08/20","MovilSE",76,"Chile"
"1774","04/09/18","PortalGZ",2,"Chile"
"1775","04/09/18","UB",31,"Chile"
"1776","04/09/19","MovilGZ",1,"Chile"
"1777","04/09/19","MovilSE",84,"Chile"
"1778","04/10/18","MovilGZ",23,"Chile"
"1779","04/10/19","MovilGZ",5,"Chile"
"1780","04/10/19","MovilSE",170,"Chile"
"1781","04/11/18","MovilSE",34,"Chile"
"1782","04/11/18","PortalGZ",1,"Chile"
"1783","04/12/18","MovilGZ",4,"Chile"
"1784","04/12/18","UB",22,"Chile"
"1785","04/12/19","MovilGZ",7,"Chile"
"1786","04/12/19","MovilSE",6,"Chile"
"1787","04/12/19","MovilSE",189,"Chile"
"1788","04/12/19","PortalGZ",1,"Chile"
"1789","04/12/19","UB",119,"Chile"
"1790","05/01/18","MovilSE",15,"Chile"
"1791","05/01/19","MovilGZ",1,"Chile"
"1792","05/01/19","UB",4,"Chile"
"1793","05/01/20","MovilSE",11,"Chile"
"1794","05/01/20","UB",2,"Chile"
"1795","05/02/18","UB",20,"Chile"
"1796","05/02/19","MovilGZ",8,"Chile"
"1797","05/02/19","PortalGZ",4,"Chile"
"1798","05/02/19","UB",4,"Chile"
"1799","05/02/19","UB",28,"Chile"
"1800","05/02/20","UB",1,"Chile"
"1801","05/02/20","UB",4,"Chile"
"1802","05/02/20","UB",35,"Chile"
"1803","05/03/18","MovilSE",41,"Chile"
"1804","05/03/18","PortalGZ",2,"Chile"
"1805","05/03/19","MovilSE",81,"Chile"
"1806","05/03/19","PortalGZ",3,"Chile"
"1807","05/03/20","PortalGZ",1,"Chile"
"1808","05/03/20","UB",1,"Chile"
"1809","05/03/20","UB",43,"Chile"
"1810","05/04/18","UB",43,"Chile"
"1811","05/04/19","MovilGZ",9,"Chile"
"1812","05/04/19","MovilSE",147,"Chile"
"1813","05/04/19","UB",2,"Chile"
"1814","05/04/20","MovilSE",9,"Chile"
"1815","05/04/20","UB",1,"Chile"
"1816","05/04/20","UB",3,"Chile"
"1817","05/05/18","PortalGZ",1,"Chile"
"1818","05/05/18","UB",8,"Chile"
"1819","05/05/19","MovilSE",17,"Chile"
"1820","05/05/20","MovilSE",80,"Chile"
"1821","05/05/20","UB",39,"Chile"
"1822","05/06/18","MovilGZ",6,"Chile"
"1823","05/06/18","MovilSE",113,"Chile"
"1824","05/06/19","PortalGZ",2,"Chile"
"1825","05/06/20","MovilGZ",1,"Chile"
"1826","05/07/18","MovilGZ",1,"Chile"
"1827","05/07/18","PortalGZ",3,"Chile"
"1828","05/08/18","MovilSE",14,"Chile"
"1829","05/08/18","UB",12,"Chile"
"1830","05/08/19","MovilGZ",10,"Chile"
"1831","05/08/19","UB",1,"Chile"
"1832","05/08/19","UB",47,"Chile"
"1833","05/08/20","MovilGZ",5,"Chile"
"1834","05/08/20","UB",89,"Chile"
"1835","05/09/18","MovilSE",68,"Chile"
"1836","05/09/19","MovilSE",105,"Chile"
"1837","05/09/19","UB",28,"Chile"
"1838","05/10/19","MovilGZ",4,"Chile"
"1839","05/11/18","PortalGZ",3,"Chile"
"1840","05/11/18","UB",40,"Chile"
"1841","05/11/19","UB",19,"Chile"
"1842","05/12/18","MovilSE",70,"Chile"
"1843","05/12/19","MovilSE",180,"Chile"
"1844","05/12/19","PortalGZ",2,"Chile"
